Name,smiles
Molecule_865,COc1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1
Molecule_866,CCCCNC(=O)NCCNCC(O)c1ccccc1
Molecule_867,CC(C)N(CCC(CCN(C(C)C)C(C)C)(C(N)=O)c1cccc(F)c1)C(C)C
Molecule_868,C=C1C[C@H]([C@@H](O)c2ccccc2)OC1=O
Molecule_869,COC(=O)Nc1nc2cc(C(=O)NC3NC=CS3)ccc2[nH]1
Molecule_870,CC(C)OC(=O)c1cc(NC(=O)c2cccs2)ccc1OCC(O)CNC(C)(C)C
Molecule_871,O=C(c1ccc(C(F)(F)F)cc1)c1ccc2n1CCC2C(=O)O
Molecule_872,Nc1nc(N)c2c(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)coc2n1
Molecule_873,CC(C)N(CCC(CCN1CCCCC1)(C(N)=O)c1cccc(Cl)c1)C(C)C
Molecule_874,CC(=O)OCC(=O)c1cc(C(C)(C)C)c2c(c1)C(C)(C)CO2
Molecule_875,c1ccc(CN2CCC(CNc3n[nH]c4ccccc34)CC2)cc1
Molecule_876,CC1=CC(=O)c2c(O)ccc(O)c2C1=O
Molecule_877,CC12C=CC(=O)C=C1[C@H]1CC1C1C2CCC2(C)C1CCC21CCC(=O)O1
Molecule_878,O=C(OC1CN2CCC1CC2)C(O)(c1ccccc1)c1ccccc1Br
Molecule_879,CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1
Molecule_880,CNC(=O)NCC(C)(C)NCC(O)COC(=O)c1ccccc1F
Molecule_881,C=CCc1cc(Cn2c(CC)nc3c(C)cc(C)nc32)cc(Cl)c1OC(C(=O)O)c1ccccc1
Molecule_882,Nc1cc[nH]c(=O)n1
Molecule_883,CC(C)(CC(=O)O)Cc1nc2cc(Cl)cnc2n1Cc1ccc(Cl)cc1
Molecule_884,COC(=O)Nc1nc2cc(C(=O)Nc3nccs3)ccc2[nH]1
Molecule_885,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
Molecule_886,CO[C@H]1C(=O)N2C(C(=O)c3ccccc3)=C(C)CS(=O)(=O)[C@H]12
Molecule_887,O=C1Nc2ccc(Br)cc2C12SCCS2
Molecule_888,COC(=O)[C@@H](NC(=O)CSC1=C(C)C(=O)c2ccccc2C1=O)C(C)C
Molecule_889,CCC(c1ccc(O)c(O)c1)C(CC)c1ccc(O)c(O)c1
Molecule_890,CCOC(=O)C1=C(O)C(=O)N(CCc2ccccc2)C1
Molecule_891,CC(C)(C)N
Molecule_892,CC(Cc1ccc2ccccc2c1)NCCCc1ccccc1
Molecule_893,Cc1ccccc1CC1CCc2nc(N)nc(N)c2C1
Molecule_894,NC(=O)c1c(F)ccc(OCc2nc3ccc(Cl)cc3s2)c1F
Molecule_895,CCC(=O)c1ccc2c(c1)oc(=O)n2C
Molecule_896,COC(=O)Nc1nc2cc(C(=O)NC3CCCCC3)ccc2[nH]1
Molecule_897,COc1ccc2c(c1)C=CC21CCN(S(=O)(=O)C[C@]23CCC(CC2=O)C3(C)C)CC1
Molecule_898,O=C(Cn1c(C2CCNCC2)nc2cc(Cl)c(Cl)cc21)NNC(=S)NCc1ccco1
Molecule_899,COc1cc(C(=O)N2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC
Molecule_900,N#Cc1cc(Cl)cc(C(=O)/C=C/c2cccc(/C=C/c3ccc4ccccc4n3)c2)c1O
Molecule_901,O=C(/C=C/c1ccco1)c1ccc(Cl)c(Cl)c1
Molecule_902,CN(C)CCc1c[nH]c2sccc12
Molecule_903,O=C(/C=C\N(O)Cc1ccccc1)c1ccc(F)cc1
Molecule_904,O=C1CCCC1
Molecule_905,COc1cc(N)c(Cl)cc1C(=O)NC1CCN2C(C)CCC2C1
Molecule_906,O=C(NCc1ccccc1)OCCCc1c[nH]cn1
Molecule_907,CCc1ccccc1NCCN1CCCCCC1
Molecule_908,O=C1OCCC1NS(=O)(=O)Cc1ccccc1
Molecule_909,CN1CCN(C[C@@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1
Molecule_910,COc1cc([C@H]2Oc3cc(O)cc(O)c3C(=O)[C@@H]2O)ccc1O
Molecule_911,COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(N)cc1
Molecule_912,C[C@H](O)CNC(=O)c1c(O)c2ncc(Cc3ccc(F)cc3)cc2n(CC(=O)N(C)C)c1=O
Molecule_913,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
Molecule_914,CC(O)C(CP(=O)(O)O)OCn1ccc(=O)[nH]c1=O
Molecule_915,CC(/N=C(\NC#N)Nc1ccc(C#N)cc1)C(C)(C)C
Molecule_916,Cc1cc(O)c(O)c2oc(=O)c3cc(O)c(O)cc3c12
Molecule_917,Oc1cc(/C=C/c2ccccc2)nc2cc3c(cc12)OCO3
Molecule_918,COC(=O)C(C)(C)CCCOc1cc(OCCCC(C)(C)C(=O)OC)cc(C(C)=O)c1
Molecule_919,CC(c1ccccc1)N1C(=O)c2c(F)c(F)c(F)c(F)c2C1=O
Molecule_920,COc1ccccc1OCC(O)CNC(C)C
Molecule_921,O=C(COc1cccc(F)c1C(=O)NCCCCO)N[C@H](CO)Cc1ccccc1
Molecule_922,O=C(O)Cc1ccc2c(c1)C(O)Cc1cc(F)ccc1O2
Molecule_923,COc1cccc2c1C[C@H]1CCN[C@H]1C2
Molecule_924,C[C@@H](CCc1ccc(O)cc1)NC[C@H](O)COc1ccc(O)cc1
Molecule_925,CC(C)N1C(S)=NC(c2cccc(F)c2)c2cc3c(cc21)OCO3
Molecule_926,Cc1c(NC(=O)Cc2ccc(Br)cc2)ccc2nc(N)nc(N)c12
Molecule_927,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C2=C(CCC(=O)N2Cc2ccccc2)C[C@@]3(O)[C@H]1C5
Molecule_928,COc1ccc2nc(C(F)(F)F)oc(=O)c2c1
Molecule_929,O=c1ccc2cccc(OCCCCCNO)c2[nH]1
Molecule_930,C#CCC(=O)Nc1ccc(Oc2cccc(OC)c2)cc1
Molecule_931,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O
Molecule_932,C[C@@H](C(=O)O)c1ccc(C[C@@H]2CCC[C@H]2O)cc1
Molecule_933,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C3CC3)OC[C@H]12)c1ccc(O)cc1
Molecule_934,CCN[C@H]1C[C@@H](CC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21
Molecule_935,CCCCCC1=C(C(=O)OCC)C(c2cccc(C)c2)NC(=O)N1
Molecule_936,Cn1c(=O)c(C(=O)Nc2ccccc2)c(O)c2ccccc21
Molecule_937,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
Molecule_938,CCCN(CCC)C(=O)CCN1C[C@@H](c2ccc3c(c2)OCO3)[C@H](C(=O)O)[C@H]1c1ccc(OC)cc1
Molecule_939,Cc1c(C#N)cccc1C1=NCCN1
Molecule_940,CCCC1Nc2cccc([C@@H]3C[C@H]3CNC(=O)NCC)c2O1
Molecule_941,COCCOC1(C2=NCCN2)COc2ccccc2O1
Molecule_942,Clc1ccc2c(NCCCCCCN3CCCCC3)ccnc2c1
Molecule_943,COc1ccc(CCCN2CCC(COC(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
Molecule_944,O=C(/C=C/c1cccc(OCCCCCCN2CCc3ccccc3C2)c1)c1ccccc1O
Molecule_945,O=C(OCCCN1CCCCC1)c1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
Molecule_946,CCC1(C)COc2ccc(C(=O)CCCC3CC3)cc21
Molecule_947,CCOC(=O)c1ncc2c(c1CC)c1cc(OCc3ccccc3)ccc1n2C
Molecule_948,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
Molecule_949,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O
Molecule_950,Cc1nc2n(c(=O)c1C(N)=O)C(C)CCC2=NNc1ccccc1
Molecule_951,COc1ccc(NS(=O)(=O)c2ccc3c(c2)C(n2ccccc2=O)=CC(C)(C)O3)cc1
Molecule_952,CC1(C)OC[C@@H](C/C=C\CCC(=O)O)[C@@H](c2cccs2)O1
Molecule_953,Cc1nc(O)nc(O)c1/C=C/C(=O)ON1C(=O)CCCC1=O
Molecule_954,Clc1ccc(OCC2=Cc3ccccc3C3=NCCCN23)cc1
Molecule_955,CCCO
Molecule_956,O=C(O)CC[C@H](NC(=O)Oc1ccc(N(CCCl)CCCl)cc1)C(=O)O
Molecule_957,O=C1c2ccccc2NS(=O)(=O)N1Cc1ccccc1
Molecule_958,CC12NC(Cc3ccccc31)C1CCCCC12
Molecule_959,CC(C)(C)c1cc(NC(=O)CCCCCCCCC(=O)O)c(O)c(C(C)(C)C)c1
Molecule_960,CC1(C)OC(/C=C/c2cnccn2)=CC1=O
Molecule_961,CC(C)(C)C(=O)C(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
Molecule_962,COC(=O)CCC1=CCCN(NC(=O)c2ccccc2)C1
Molecule_963,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3C[C@H](N)[C@H]3C)c(F)c21
Molecule_964,O=C(c1ccc(Cl)cc1Cl)C(O)(Cn1cnnc1)c1ccc(Cl)cc1Cl
Molecule_965,CN1C(=O)[C@@H](N)CCCC/C=C/C[C@@H](C(=O)NCc2ccccc2)NC(=O)[C@@H]1Cc1ccc(O)cc1
Molecule_966,CC1(C)C=C(C(=O)NCCNC(=O)C2CC=CCC2C(=O)O)C(C)(C)N1
Molecule_967,COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)=C2Cc2ccccc2)cc1C
Molecule_968,O=C(O)C1=NCCC1
Molecule_969,O=S(=O)(CS(=O)(=O)C(F)(F)F)c1ccc(Cl)c(Cl)c1
Molecule_970,CCOC(=O)c1nc2c(O)nc3ccc(C)cc3n2n1
Molecule_971,CC(C)(CNCCc1nc(C(=O)NCc2ncccc2F)cs1)c1nc2ccccc2[nH]1
Molecule_972,O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1
Molecule_973,CC(C)CN1C2=NC(C)CN2C(=O)c2[nH]cnc21
Molecule_974,COc1ccc(NCc2ccc3nc(N)nc(N)c3c2)cc1OC
Molecule_975,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
Molecule_976,CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(CCCCc1ccccc1)N2
Molecule_977,Nc1nc2ccc(N3CCOCC3)cc2o1
Molecule_978,CC(C)C[C@H](NC(=O)[C@@H](S)Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O
Molecule_979,Cc1c(C(O)CN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O
Molecule_980,CCCCCC[C@H](C)OC(=O)CC(=O)CBr
Molecule_981,C[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)O
Molecule_982,CC(CCc1ccccc1)NCC(O)c1cc(C(N)=O)c2[nH]ccc2c1
Molecule_983,c1ccc2[nH]c(CN3CCc4c([nH]c5ccccc45)C3)nc2c1
Molecule_984,COc1ccccc1N1CCN(c2ccc(Nn3c(C)ccc3C)cc2)CC1
Molecule_985,COc1ccccc1S(=O)(=O)Nc1c(C)cc(C)cc1C
Molecule_986,CC(C)(C)OC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1
Molecule_987,O=C1Cc2ccccc2C(=O)N1O
Molecule_988,CN(C)CCCNCc1cccc2c1Oc1c(CNCCCN(C)C)cccc1C2(C)C
Molecule_989,CCC1(CC)C(=O)N(COC(=O)c2ccccc2)C1Sc1ccccc1
Molecule_990,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1/C=C/Br
Molecule_991,CCCCCCCCCCS(=O)(=O)NC(CCCCCC)COP(=O)(O)OCCCC
Molecule_992,C=CCCCCCCCCC(=O)N/C(=C\C)C(=O)O
Molecule_993,Nn1c(C(F)(F)F)nc2ccccc2c1=O
Molecule_994,Cc1ccnc(NC(=O)N[C@H](CO)C(C)C)c1
Molecule_995,O=C(c1ccc(F)cc1)C1CCN(C(=O)c2cccc(F)c2)CC1
Molecule_996,O=C(c1ccc(O)cc1)c1ccc2n1CCC2C(=O)O
Molecule_997,CC(C)N(CCC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccc1F)C(C)C
Molecule_998,C[C@@]1(c2ccc(C(=N)N)cc2)NC(=O)N(CC(=O)N[C@@H](CC(=O)O)c2ccccc2)C1=O
Molecule_999,NS(=O)(=O)c1ccc(Nc2nccc(Nc3nc4ccccc4s3)n2)cc1
Molecule_1000,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1
